"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-01-08T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",9.65,"provisorisch"
"2023-01-08T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",7.71,"provisorisch"
"2023-01-08T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",31.38,"provisorisch"
"2023-01-08T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-08T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12183.58,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",36.48,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",21,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.57,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",14.66,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.29,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.64,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",27.92,"provisorisch"
"2023-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-08T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.16,"provisorisch"
"2023-01-08T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.55,"provisorisch"
"2023-01-08T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.03,"provisorisch"
"2023-01-08T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",46.85,"provisorisch"
"2023-01-08T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",57.39,"provisorisch"
"2023-01-08T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.98,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.16,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.81,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.81,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",8.34,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",66.73,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",3.29,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.36,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",78.64,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-09T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",4831.95,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",6.41,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",2.45,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",8.51,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",69.4,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",3.97,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",1.76,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",80.6,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-09T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",4596.66,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",25.71,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",15.09,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",26.03,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",53.53,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",4.25,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",72.2,"provisorisch"
"2023-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-09T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.57,"provisorisch"
"2023-01-09T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.56,"provisorisch"
"2023-01-09T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.05,"provisorisch"
"2023-01-09T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",73.5,"provisorisch"
"2023-01-09T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",83.11,"provisorisch"
"2023-01-09T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.04,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",9.95,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",3.1,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",14.28,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",55.4,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.94,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.68,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",69.69,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-10T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",16428.64,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.18,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",5.94,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.93,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",52.71,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.58,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.92,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",68.66,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-10T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9499.71,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",29.65,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",16.64,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.19,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",43.06,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.97,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",62.9,"provisorisch"
"2023-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-10T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.42,"provisorisch"
"2023-01-10T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.68,"provisorisch"
"2023-01-10T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.32,"provisorisch"
"2023-01-10T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",60.07,"provisorisch"
"2023-01-10T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",70.15,"provisorisch"
"2023-01-10T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.12,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",12.51,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",4.31,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",17.31,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",46.06,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.01,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.12,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",60.09,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-11T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",9782.8,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.53,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.1,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",21.48,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",46.32,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.39,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.53,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",64.13,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-11T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10807.31,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",41.86,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",28.33,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.62,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",33.05,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.62,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.67,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",54.14,"provisorisch"
"2023-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.07,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.58,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",8.8,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",57.04,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",66.66,"provisorisch"
"2023-01-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.03,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.17,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",6.37,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.57,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",9.78,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",60.04,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.98,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",3.68,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.21,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7740.95,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",18.47,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",9.98,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",20.01,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",54.19,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",6.51,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.27,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",63.6,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10213.79,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",30.53,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.05,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",30.7,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",42.63,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.41,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.11,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",54.05,"provisorisch"
"2023-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.34,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.53,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",5.56,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",65.29,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",72.65,"provisorisch"
"2023-01-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.01,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.17,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",5.55,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.89,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",7.72,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",65.89,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",3.89,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.75,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",73.75,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",5958.49,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",9.75,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",4.87,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",11.18,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",65.54,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",3.95,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",2.13,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",77.22,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",6415.36,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",23.02,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",12.97,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",24.13,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",53.82,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",5.42,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.39,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",64.21,"provisorisch"
"2023-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.61,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.46,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",4.29,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",70.63,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",79.11,"provisorisch"
"2023-01-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.12,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.2,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",9.2,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.55,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",13.68,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",54.71,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.63,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.04,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",70.75,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",10004.03,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",15.56,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",6.45,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",19.87,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",52.35,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.93,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",3.44,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",73.21,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",10185.52,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.15,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",17.16,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.26,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",40.77,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.44,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",3.59,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",65.25,"provisorisch"
"2023-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",3.83,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.53,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.51,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",64.84,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",76.03,"provisorisch"
"2023-01-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.03,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.16,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",3.99,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",0.92,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",6.22,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",68.84,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",2.54,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",2.07,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",78.36,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",4599.54,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",8.06,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.09,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",10.69,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",66.55,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",3.4,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",1.73,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",75.83,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",5673.42,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",19.59,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.21,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",21.81,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",56.08,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",4.11,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",2.02,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",72.46,"provisorisch"
"2023-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",2.02,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.34,"provisorisch"
"2023-01-15T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",3.34,"provisorisch"
